CREATE_DATE,OPERATOR,TYPE,PARTNUMBER,LOTID,VERSION,UNIT,DATA_VOL,DATA1,DATA2,DATA3,DATA4,DATA5,DATA6,DATA7,DATA8,DATA9,DATA10,DATA11,DATA12,DATA13,DATA14,DATA15,DATA16,DATA17,DATA18,DATA19,DATA20,AVERAGE,DATA_MIN,DATA_MAX,DATA_RANGE,SU,SL,UCL,LCL,RS_UCL,USER_COMMENT,ISSUE_NO
20221101215150,HVPQC011,SM-F SOLDER PASTE VOLUME BGA PAD,M471A1G44AB0-CWED0-60B,T0CH000244,0,%,5,103.8,124.4,124.6,121.0,120.0,,,,,,,,,,,,,,,,118.76,103.8,124.6,20.8,180.0,50.0,122.52,107.2,28.09,,
20221101215150,HVPQC011,SM-L1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6SC,H0B8000244,0,%,5,115.8,111.1,108.9,109.1,105.7,,,,,,,,,,,,,,,,110.12,105.7,115.8,10.1,180.0,50.0,121.33,107.1,26.08,,
20221101215150,HVPQC011,SM-L2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6SC,H0B8000244,1,%,5,110.2,113.7,118.6,120.1,123.6,,,,,,,,,,,,,,,,117.24,110.2,123.6,13.4,180.0,50.0,123.36,105.63,32.5,,
20221101215150,HVPQC011,SM-O1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWECO-6SC,H0LG000244,0,%,5,119.9,114.9,105.5,108.4,113.3,,,,,,,,,,,,,,,,112.4,105.5,119.9,14.4,180.0,50.0,124.43,109.46,27.43,,
20221101215658,HVPQC011,SM-J1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6SC,H0A4000244,0,%,5,124.9,117.6,118.3,115.9,120.6,,,,,,,,,,,,,,,,119.46,115.9,124.9,9.0,180.0,50.0,123.23,104.88,33.63,,S20221101078
20221101215830,HVPQC011,SM-J2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6SC,H0A4000244,1,%,5,110.8,102.5,117.5,116.3,109.7,,,,,,,,,,,,,,,,111.36,102.5,117.5,15.0,180.0,50.0,121.54,105.04,30.24,,
20221101215830,HVPQC011,SM-K1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6SC,H0B7000244,0,%,5,112.8,116.7,119.2,118.6,123.5,,,,,,,,,,,,,,,,118.16,112.8,123.5,10.7,180.0,50.0,122.18,104.1,33.14,,
20221101215830,HVPQC011,SM-K2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6SC,H0B7000244,1,%,5,113.9,107.8,101.2,108.9,112.8,,,,,,,,,,,,,,,,108.92,101.2,113.9,12.7,180.0,50.0,120.55,104.58,29.27,,
20221101215830,HVPQC011,SM-R1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6SC,H0B5000244,0,%,5,114.4,116.5,105.7,102.9,111.3,,,,,,,,,,,,,,,,110.16,102.9,116.5,13.6,180.0,50.0,122.41,105.87,30.31,,
20221101215830,HVPQC011,SM-R2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6SC,H0B5000244,1,%,5,102.3,114.6,102.3,120.0,104.2,,,,,,,,,,,,,,,,108.68,102.3,120.0,17.7,180.0,50.0,123.21,104.77,33.81,,
20221104085722,190300042,SM2A2 SOLDER PASTE VOLUME BGA PAD,MZQL27T6HBLA-00B7C-6V4,H0SH000244,0,%,5,117.6,119.5,120.1,118.3,121.1,,,,,,,,,,,,,,,,119.32,117.6,121.1,3.5,180.0,50.0,180.0,50.0,30.0,,S20221104009
20221109103020,HVPQC010,D4-L/RD-YRT 11 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWECO-6SC,H1AE000245,0,MM,6,133.391,133.404,133.411,133.413,133.362,133.365,,,,,,,,,,,,,,,133.391,133.362,133.413,0.051,133.48,133.22,133.48,133.22,0.13,YRT-11,
20221112023053,HVPQC010,SM-B SOLDER PASTE VOLUME BGA PAD,M471A2G43AB2-CWED0-60B,T0K4000245,0,%,5,119.3,117.6,107.7,112.4,113.6,,,,,,,,,,,,,,,,114.12,107.7,119.3,11.6,180.0,50.0,122.29,107.16,25.9,,
20221112023053,HVPQC010,SM-E SOLDER PASTE VOLUME BGA PAD,M393A2K43DB3-CWEBY-6SC,H0EU000245,0,%,5,115.5,111.6,105.9,116.9,113.8,,,,,,,,,,,,,,,,112.74,105.9,116.9,11.0,180.0,50.0,120.97,106.73,26.11,,
20221112023053,HVPQC010,SM-F SOLDER PASTE VOLUME BGA PAD,M471A1G44AB0-CWED0-60C,H0KA000245,0,%,5,113.9,109.6,117.1,112.7,114.4,,,,,,,,,,,,,,,,113.54,109.6,117.1,7.5,180.0,50.0,122.52,107.2,28.09,,S20221113001
20221112023053,HVPQC010,SM-G SOLDER PASTE VOLUME BGA PAD,M393A4G40BB3-CWEBY-6SC,H0KV000245,0,%,5,114.6,118.3,110.9,119.3,106.9,,,,,,,,,,,,,,,,114.0,106.9,119.3,12.4,180.0,50.0,119.36,103.98,28.18,,
20221112023053,HVPQC010,SM-I1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SC,H0KZ000245,0,%,5,119.5,124.0,118.5,122.7,116.2,,,,,,,,,,,,,,,,120.18,116.2,124.0,7.8,180.0,50.0,180.0,50.0,30.31,,S20221113002
20221112023053,HVPQC010,SM-I2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SC,H0KZ000245,1,%,5,112.9,118.3,120.8,112.3,114.7,,,,,,,,,,,,,,,,115.8,112.3,120.8,8.5,180.0,50.0,180.0,50.0,30.31,,S20221113003
20221112023053,HVPQC010,SM-J1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SC,H0KY000245,0,%,5,123.2,118.4,116.2,120.9,102.4,,,,,,,,,,,,,,,,116.22,102.4,123.2,20.8,180.0,50.0,123.23,104.88,33.63,,
20221112023053,HVPQC010,SM-J2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SC,H0KY000245,1,%,5,112.8,105.9,111.4,113.7,116.2,,,,,,,,,,,,,,,,112.0,105.9,116.2,10.3,180.0,50.0,121.54,105.04,30.24,,
20221112023053,HVPQC010,SM-K1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SC,H0KS000245,0,%,5,121.8,115.4,118.4,116.3,113.1,,,,,,,,,,,,,,,,117.0,113.1,121.8,8.7,180.0,50.0,122.18,104.1,33.14,,S20221113004
20221112023053,HVPQC010,SM-K2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SC,H0KS000245,1,%,5,118.4,119.4,120.4,117.4,110.8,,,,,,,,,,,,,,,,117.28,110.8,120.4,9.6,180.0,50.0,120.55,104.58,29.27,,S20221113005
20221112023053,HVPQC010,SM-L1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SC,H0JU000245,0,%,5,117.9,114.7,120.4,116.4,119.7,,,,,,,,,,,,,,,,117.82,114.7,120.4,5.7,180.0,50.0,121.33,107.1,26.08,,S20221113006
20221112023053,HVPQC010,SM-L2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SC,H0JU000245,1,%,5,117.5,110.5,108.2,120.8,111.9,,,,,,,,,,,,,,,,113.78,108.2,120.8,12.6,180.0,50.0,123.36,105.63,32.5,,
20221112023053,HVPQC010,SM-M1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SC,H0JT000245,0,%,5,113.5,114.2,119.1,116.3,118.6,,,,,,,,,,,,,,,,116.34,113.5,119.1,5.6,180.0,50.0,121.49,107.93,24.85,,S20221113007
20221112023053,HVPQC010,SM-M2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SC,H0JT000245,1,%,5,119.2,113.9,121.4,118.2,113.4,,,,,,,,,,,,,,,,117.22,113.4,121.4,8.0,180.0,50.0,121.54,106.7,27.2,,S20221113008
20221112023053,HVPQC010,SM-P1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWECO-6SB,T0YV000245,0,%,5,105.9,114.8,120.2,124.3,112.3,,,,,,,,,,,,,,,,115.5,105.9,124.3,18.4,180.0,50.0,123.74,106.38,31.82,,
20221112023053,HVPQC010,SM-P2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWECO-6SB,T0YV000245,1,%,5,107.3,115.4,126.9,116.7,117.8,,,,,,,,,,,,,,,,116.82,107.3,126.9,19.6,180.0,50.0,123.96,107.04,31.02,,
20221112023053,HVPQC010,SM-Q1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SC,H0JR000245,0,%,5,106.5,108.4,112.5,114.8,115.3,,,,,,,,,,,,,,,,111.5,106.5,115.3,8.8,180.0,50.0,122.29,103.5,30.79,,S20221113009
20221112023053,HVPQC010,SM-Q2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SC,H0JR000245,1,%,5,118.1,100.3,104.9,117.2,111.9,,,,,,,,,,,,,,,,110.48,100.3,118.1,17.8,180.0,50.0,122.31,104.47,32.7,,
20221112023053,HVPQC010,SM-S1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWECO-6SC,H0KP000245,0,%,5,116.7,103.9,116.7,120.8,117.5,,,,,,,,,,,,,,,,115.12,103.9,120.8,16.9,180.0,50.0,122.89,106.37,30.29,,
20221113022402,HVPQC010,SM-B SOLDER PASTE VOLUME BGA PAD,M471A2G43AB2-CWED0-60C,H0NL000245,0,%,5,115.1,108.5,114.7,110.8,112.5,,,,,,,,,,,,,,,,112.32,108.5,115.1,6.6,180.0,50.0,122.29,107.16,25.9,,S20221114001
20221114235047,HVPQC010,SM-M1 SOLDER PASTE VOLUME BGA PAD,M321R4GA3BB6-CQKDS-6GB,T0T4000246,0,%,5,114.2,108.1,116.6,117.3,111.2,,,,,,,,,,,,,,,,113.48,108.1,117.3,9.2,180.0,50.0,121.49,107.93,24.85,,S20221115001
20221114235047,HVPQC010,SM-Y1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEBY-6SB,T0Q5000246,0,%,5,106.9,112.6,101.8,115.9,107.5,,,,,,,,,,,,,,,,108.94,101.8,115.9,14.1,180.0,50.0,180.0,50.0,30.0,,S20221115002
20221114235047,HVPQC010,SM-E SOLDER PASTE VOLUME BGA PAD,M471A1G44AB0-CWED0-60B,H0EC000246,0,%,5,108.3,110.5,111.6,114.5,116.9,,,,,,,,,,,,,,,,112.36,108.3,116.9,8.6,180.0,50.0,120.97,106.73,26.11,,S20221115003
20221114235047,HVPQC010,SM-F SOLDER PASTE VOLUME BGA PAD,M471A1G44AB0-CWED0-60B,H0ED000246,0,%,5,109.7,116.7,115.5,118.2,111.9,,,,,,,,,,,,,,,,114.4,109.7,118.2,8.5,180.0,50.0,122.52,107.2,28.09,,S20221115004
20221114235047,HVPQC010,SM-M2 SOLDER PASTE VOLUME BGA PAD,M321R4GA3BB6-CQKDS-6GB,T0T4000246,1,%,5,114.7,118.4,112.8,113.4,115.1,,,,,,,,,,,,,,,,114.88,112.8,118.4,5.6,180.0,50.0,121.54,106.7,27.2,,S20221115005
20221114235016,HVPQC010,SM-Y2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEBY-6SB,T0Q5000246,1,%,5,118.5,119.3,120.7,123.1,126.5,,,,,,,,,,,,,,,,121.62,118.5,126.5,8.0,180.0,50.0,180.0,50.0,30.0,,S20221115006
20221114235016,HVPQC010,SM-P1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6SC,H0ER000246,0,%,5,106.8,108.2,110.7,116.5,114.2,,,,,,,,,,,,,,,,111.28,106.8,116.5,9.7,180.0,50.0,123.74,106.38,31.82,,S20221115007
20221114235016,HVPQC010,SM-P2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6SC,H0ER000246,1,%,5,119.5,114.8,120.3,116.9,118.3,,,,,,,,,,,,,,,,117.96,114.8,120.3,5.5,180.0,50.0,123.96,107.04,31.02,,S20221115008
20221114235016,HVPQC010,SM-J1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWECO-6SC,H0EG000246,0,%,5,108.9,110.7,114.6,109.5,112.8,,,,,,,,,,,,,,,,111.3,108.9,114.6,5.7,180.0,50.0,123.23,104.88,33.63,,S20221115009
20221114235016,HVPQC010,SM-X1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6SC,H0EJ000246,0,%,5,114.4,112.5,107.4,104.6,108.2,,,,,,,,,,,,,,,,109.42,104.6,114.4,9.8,180.0,50.0,180.0,50.0,30.31,,S20221115010
20221116031355,HVMHA217,SSD-U2-SRT-002 ROUTING DIMENTION CHECK A,MZQL27T6HBLA-00A07-YV6,H2LB1G0245,0,MM,5,0.041,0.015,-0.004,0.041,0.056,,,,,,,,,,,,,,,,0.03,-0.004,0.056,0.06,0.3,-0.3,0.3,-0.3,0.6,SRT-002,
20221117121828,HVPQC010,SM-V SOLDER PASTE VOLUME BGA PAD,M393A4G43BB4-CWEGY-6SB,T0AQ000246,0,%,5,112.5,114.7,117.0,103.0,118.2,,,,,,,,,,,,,,,,113.08,103.0,118.2,15.2,180.0,50.0,125.59,105.9,36.16,,
20221117121828,HVPQC010,SM-X1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6SB,T0B4000246,0,%,5,113.5,119.7,115.6,114.2,118.3,,,,,,,,,,,,,,,,116.26,113.5,119.7,6.2,180.0,50.0,180.0,50.0,30.31,,S20221117031
20221117121828,HVPQC010,SM-X2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEGY-6SB,T0B4000246,1,%,5,113.4,118.0,119.7,120.3,115.9,,,,,,,,,,,,,,,,117.46,113.4,120.3,6.9,180.0,50.0,180.0,50.0,30.31,,S20221117032
20221117121828,HVPQC010,SM-Z1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SC,H0AL000246,0,%,5,119.9,115.8,117.5,117.7,120.3,,,,,,,,,,,,,,,,118.24,115.8,120.3,4.5,180.0,50.0,180.0,50.0,30.0,,S20221117033
20221117121828,HVPQC010,SM-Z2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SC,H0AL000246,1,%,5,122.9,106.4,124.3,128.6,101.8,,,,,,,,,,,,,,,,116.8,101.8,128.6,26.8,180.0,50.0,180.0,50.0,30.0,,S20221117034
20221118104537,HVPRO105,SM2A1 SOLDER PASTE VOLUME BGA PAD,MZ1L21T9HCLS-00A07-6X3,H0O5000246,0,%,5,106.8,102.5,118.2,104.1,113.5,,,,,,,,,,,,,,,,109.02,102.5,118.2,15.7,180.0,50.0,180.0,50.0,30.0,,S20221118033
20221118104537,HVPRO105,SM2A2 SOLDER PASTE VOLUME BGA PAD,MZ1L21T9HCLS-00A07-6X3,H1YV000246,1,%,5,100.6,112.4,103.5,110.6,112.4,,,,,,,,,,,,,,,,107.9,100.6,112.4,11.8,180.0,50.0,180.0,50.0,30.0,,S20221118034
20221119205342,HVPQC010,SM-N1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SC,T0YC000246,0,%,5,119.2,113.7,108.2,107.4,122.7,,,,,,,,,,,,,,,,114.24,107.4,122.7,15.3,180.0,50.0,123.28,108.05,27.92,,
20221119205342,HVPQC010,SM-O1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWEGY-6SB,T0YE000246,0,%,5,118.7,112.8,119.1,120.6,104.3,,,,,,,,,,,,,,,,115.1,104.3,120.6,16.3,180.0,50.0,124.43,109.46,27.43,,
20221120081327,HVPQC010,SM-X1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SC,H0UU000246,0,%,5,120.5,124.5,126.5,123.4,126.1,,,,,,,,,,,,,,,,124.2,120.5,126.5,6.0,180.0,50.0,180.0,50.0,30.31,,S20221120022
20221120081327,HVPQC010,SM-X2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SB,T0HB000246,0,%,5,118.3,112.4,105.6,104.3,117.2,,,,,,,,,,,,,,,,111.56,104.3,118.3,14.0,180.0,50.0,180.0,50.0,30.31,,S20221120023
20221120081327,HVPQC010,SM-Y1 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SC,H0UX000246,0,%,5,105.2,113.2,101.4,118.6,114.7,,,,,,,,,,,,,,,,110.62,101.4,118.6,17.2,180.0,50.0,180.0,50.0,30.0,,S20221120024
20221120081327,HVPQC010,SM-Y2 SOLDER PASTE VOLUME BGA PAD,M393A4K40EB3-CWEBY-6SC,T0GY000246,0,%,5,114.5,120.3,125.3,121.2,119.8,,,,,,,,,,,,,,,,120.22,114.5,125.3,10.8,180.0,50.0,180.0,50.0,30.0,,S20221120025
20221120081327,HVPQC010,SM-Z1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWECO-6SC,T0HG000246,0,%,5,111.3,115.6,117.2,120.4,121.3,,,,,,,,,,,,,,,,117.16,111.3,121.3,10.0,180.0,50.0,180.0,50.0,30.0,,S20221120026
20221120081327,HVPQC010,SM-Z2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWECO-6SB,T0HI000246,0,%,5,116.2,120.5,118.5,116.3,117.2,,,,,,,,,,,,,,,,117.74,116.2,120.5,4.3,180.0,50.0,180.0,50.0,30.0,,S20221120027
20221120154012,HVPRO105,SM2A1 SOLDER PASTE VOLUME BGA PAD,MZQL27T6HBLA-00B7C-6V4,H1Y7000246,0,%,5,105.3,104.6,116.5,118.9,104.0,,,,,,,,,,,,,,,,109.86,104.0,118.9,14.9,180.0,50.0,180.0,50.0,30.0,,S20221120042
20221121012908,HVPQC010,D4-L/RD-10 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWEBY-6SC,H0OA000246,0,MM,6,133.342,133.333,133.347,133.347,133.347,133.336,,,,,,,,,,,,,,,133.342,133.333,133.347,0.014,133.48,133.22,133.48,133.298,0.1059,RT-10,
20221121012908,HVPQC010,D4-L/RD-6 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWECO-6SC,H1EH000246,0,MM,6,133.341,133.33,133.344,133.346,133.334,133.332,,,,,,,,,,,,,,,133.338,133.33,133.346,0.016,133.48,133.22,133.361,133.306,0.1142,RT-06,
20221121012908,HVPQC010,D4-L/RD-YRT01 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWEBY-6SB,T1UC000246,0,MM,6,133.36,133.361,133.364,133.353,133.354,133.352,,,,,,,,,,,,,,,133.357,133.352,133.364,0.012,133.48,133.22,133.445,133.295,0.1036,YRT-01,
20221121012908,HVPQC010,D4-L/RD-YRT5 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWEBY-6SC,H1JO000246,0,MM,6,133.361,133.362,133.363,133.354,133.355,133.352,,,,,,,,,,,,,,,133.358,133.352,133.363,0.011,133.48,133.22,133.48,133.22,0.13,YRT-05,
20221121012908,HVPQC010,D4-L/RD-YRT7 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWEBY-6SC,H1JH000246,0,MM,6,133.399,133.402,133.408,133.411,133.414,133.398,,,,,,,,,,,,,,,133.405,133.398,133.414,0.016,133.48,133.22,133.48,133.298,0.1059,YRT-07,
20221121012908,HVPQC010,D4-L/RD-YRT 10 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWEBY-6SC,H1JG000246,0,MM,6,133.36,133.361,133.363,133.354,133.355,133.352,,,,,,,,,,,,,,,133.358,133.352,133.363,0.011,133.48,133.22,133.48,133.22,0.13,YRT-10,
20221121012908,HVPQC010,D4-L/RD-YRT8 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWEBY-6SC,H2XY000246,0,MM,6,133.399,133.399,133.41,133.412,133.412,133.397,,,,,,,,,,,,,,,133.405,133.397,133.412,0.015,133.48,133.22,133.48,133.298,0.1059,YRT-08,
20221121012908,HVPQC010,D4-L/RD-YRT 13 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWEBY-6SC,H2XD000246,0,MM,6,133.348,133.353,133.364,133.365,133.369,133.376,,,,,,,,,,,,,,,133.363,133.348,133.376,0.028,133.48,133.22,133.48,133.22,0.13,YRT-13,
20221108023142,HVMHA217,SSD-U2-SRT-002 ROUTING DIMENTION CHECK A,MZQL27T6HBLA-00B7C-6V4,H1QA7N0244,0,MM,5,0.033,0.05,-0.005,0.037,0.001,,,,,,,,,,,,,,,,0.023,-0.005,0.05,0.055,0.3,-0.3,0.3,-0.3,0.6,SRT-002,
20221112023053,HVPQC010,SM-X1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWECO-6SC,H0KN000245,0,%,5,112.4,107.7,109.6,104.9,113.9,,,,,,,,,,,,,,,,109.7,104.9,113.9,9.0,180.0,50.0,180.0,50.0,30.31,,S20221113011
20221112023053,HVPQC010,SM-X2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWECO-6SC,H0KB000245,0,%,5,116.4,112.4,119.4,125.3,111.6,,,,,,,,,,,,,,,,117.02,111.6,125.3,13.7,180.0,50.0,180.0,50.0,30.31,,S20221113012
20221112023053,HVPQC010,SM-Z1 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWECO-6SB,T0K6000245,0,%,5,124.6,113.6,109.4,116.8,117.6,,,,,,,,,,,,,,,,116.4,109.4,124.6,15.2,180.0,50.0,180.0,50.0,30.0,,S20221113013
20221112023053,HVPQC010,SM-Z2 SOLDER PASTE VOLUME BGA PAD,M393A8G40BB4-CWECO-6SB,T0K6000245,1,%,5,118.4,122.6,120.3,117.2,112.5,,,,,,,,,,,,,,,,118.2,112.5,122.6,10.1,180.0,50.0,180.0,50.0,30.0,,S20221113014
20221113002717,HVPQC010,D4-L/RD-YRT 10 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWECO-6SB,T0YV000245,1,MM,6,133.36,133.351,133.34,133.34,133.36,133.362,,,,,,,,,,,,,,,133.352,133.34,133.362,0.022,133.48,133.22,133.48,133.22,0.13,YRT-10,
20221113002717,HVPQC010,D4-SO/D-8 ROUTING DIMENSION CHECK A,M471A1G44AB0-CWED0-60C,H0KA000245,1,MM,6,69.592,69.607,69.61,69.593,69.611,69.586,,,,,,,,,,,,,,,69.6,69.586,69.611,0.025,69.73,69.47,69.615,69.568,0.0979,RT-08,
20221113022151,HVPQC010,PCB WARPAGE UDIMM,M323R1GB4BB0-CQKOL-6YB,T0K5000245,0,MM,12,0.011,0.002,0.074,-0.0185,0.07,-0.006,0.0625,0.0415,0.1025,-0.01,0.0665,0.0865,,,,,,,,,0.04,-0.0185,0.1025,0.121,0.4,-0.4,0.4,-0.4,1.0,IMAS-12,
20221113022151,HVPQC010,PCB WARPAGE SODIMM,M425R1GB4BB0-CQKOL-6YB,T0B8000245,1,MM,12,-0.0325,0.141,0.0485,0.0415,-0.0705,0.098,-0.0988,0.0281,0.0985,-0.0485,-0.0205,0.048,,,,,,,,,0.019,-0.0988,0.141,0.24,0.15,-0.15,0.15,-0.15,1.5,IMAS-11,
20221113022151,HVPQC010,PCB WARPAGE RDIMM,M393A8G40BB4-CWECO-6SC,H0KC000245,0,MM,12,-0.0395,0.06,0.0725,0.108,-0.005,0.074,0.0895,0.102,-0.056,0.187,0.1965,-0.05,,,,,,,,,0.062,-0.056,0.1965,0.253,0.4,-0.4,0.4,-0.4,4.0,IMAS-02,
20221113022151,HVPQC010,PCB WARPAGE RDIMM,M393A8G40BB4-CWECO-6SC,H0KC010245,0,MM,12,-0.1395,-0.04,0.1175,0.099,0.085,-0.087,-0.0145,0.174,-0.066,0.178,-0.0445,0.04,,,,,,,,,0.025,-0.1395,0.178,0.318,0.4,-0.4,0.4,-0.4,4.0,IMAS-01,
20221113022151,HVPQC010,PCB WARPAGE RDIMM,M393A8G40BB4-CWECO-6SB,H0S3000245,1,MM,12,-0.019,0.066,0.0225,-0.0055,-0.1,0.204,0.0585,0.172,-0.058,0.038,-0.025,-0.094,,,,,,,,,0.022,-0.1,0.204,0.304,0.4,-0.4,0.4,-0.4,4.0,IMAS-09,
20221113022151,HVPQC010,PCB WARPAGE RDIMM,M393A8G40AB2-CWECO-6SC,H0S7010245,0,MM,12,-0.035,-0.104,0.1325,0.1665,-0.01,0.119,0.0985,0.152,-0.0645,0.113,0.1615,-0.085,,,,,,,,,0.054,-0.104,0.1665,0.271,0.4,-0.4,0.4,-0.4,4.0,IMAS-08,
20221127051415,HVPQC010,D5-U/D-RT6 ROUTING PCB DIMENSION CHECK A,M323R2GA3BB0-CQKOL-6YB,T0U3000247,1,MM,6,133.306,133.303,133.31,133.283,133.301,133.308,,,,,,,,,,,,,,,133.302,133.283,133.31,0.027,133.48,133.22,133.48,133.22,0.13,RT-06,
20221127145815,HVPQC010,D5-U/D-RT6 ROUTING PCB DIMENSION CHECK A,M323R2GA3BB0-CQKOL-6YB,T1QI000247,0,MM,6,133.326,133.322,133.32,133.322,133.331,133.329,,,,,,,,,,,,,,,133.325,133.32,133.331,0.011,133.48,133.22,133.48,133.22,0.13,RT-06,
20221127145815,HVPQC010,D5-R/D-RT05 ROUTING PCB DIMENSION CHECK A,M321R8GA0BB0-CQKDS-6GB,T0UK000246,1,MM,6,133.304,133.306,133.3,133.313,133.31,133.312,,,,,,,,,,,,,,,133.308,133.3,133.313,0.013,133.48,133.22,133.48,133.22,0.1,RT-05,
20221127145815,HVPQC010,D4-L/RD-YRT5 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWEBY-6SC,H2LI000247,0,MM,6,133.345,133.343,133.349,133.345,133.352,133.351,,,,,,,,,,,,,,,133.348,133.343,133.352,0.009,133.48,133.22,133.48,133.22,0.13,YRT-05,
20221127145815,HVPQC010,D4-L/RD-YRT03 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWECO-6SB,T1QY000247,1,MM,6,133.335,133.334,133.333,133.349,133.333,133.351,,,,,,,,,,,,,,,133.339,133.333,133.351,0.018,133.48,133.22,133.439,133.295,0.0918,YRT-03,
20221127145815,HVPQC010,D4-L/RD-YRT 09 ROUTING PCB DIMENSION CHECK A,M393A4K40EB3-CWEBY-6SC,H2LJ000247,1,MM,6,133.369,133.371,133.354,133.355,133.356,133.359,,,,,,,,,,,,,,,133.361,133.354,133.371,0.017,133.48,133.22,133.48,133.22,0.13,YRT-09,
20221127145815,HVPQC010,D4-L/RD-YRT04 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWEGY-6SB,T1RB000247,1,MM,6,133.368,133.372,133.382,133.384,133.385,133.381,,,,,,,,,,,,,,,133.379,133.368,133.385,0.017,133.48,133.22,133.442,133.299,0.0929,YRT-04,
20221127145815,HVPQC010,D4-L/RD-YRT 11 ROUTING PCB DIMENSION CHECK A,M393A4K40DB3-CWECO-6SB,T1RA000247,1,MM,6,133.325,133.324,133.323,133.318,133.318,133.339,,,,,,,,,,,,,,,133.325,133.318,133.339,0.021,133.48,133.22,133.48,133.22,0.13,YRT-11,
20221127145815,HVPQC010,D4-L/RD-YRT 14 ROUTING PCB DIMENSION CHECK A,M393A8G40BB4-CWEBY-6SB,T1RD000247,1,MM,6,133.375,133.374,133.364,133.361,133.362,133.376,,,,,,,,,,,,,,,133.369,133.361,133.376,0.015,133.48,133.22,133.48,133.22,0.13,YRT-14,
